 2,500 Japanese  students in Osaka  protest against Iraq  war	Japanese PLACE country="JP" form="NAM" gazref="IGDB:19768770" id="Pl-7" latLong="36.000°N 138.000°E" predicative="true" type="COUNTRY",Iraq PLACE country="IQ" form="NAM" gazref="IGDB:16897518" id="Pl-12" latLong="33.000°N 44.000°E" predicative="true" type="COUNTRY",Osaka PLACE country="JP" form="NAM" gazref="IGDB:19759095" id="Pl-6" latLong="34.667°N 135.500°E" state="JP-27" type="PPLA"
He was sent to another hospital with a psych unit until his psychosis resolved.	 
I was given copies of a citation for simple assault and battery, then went to the police station several days later to find out what other paperwork was available on this incident.	 
I was given a copy of a different citation, but with the identical information from the one I'd gotten the night of the incident.	 
The police report has the victim saying she was "choked to where she almost lost consciousness, struck in the face with a belt buckle and it had left large marks, and that he'd grabbed her breasts and left marks.	 
According to the police report, this woman never reported to the ER for verification of the injuries and no one else can verify exactly what happened to provoke this incident.	 
My roommate has no recollection of the time from the day before the incident happened until he woke up at the other hospital .	 
He was cited for simple assault and battery.	 
If there is no evidence, and that includes the belt buckle, how can the county prosecute this case.	 
? case.?	 
All of his belongings were returned to me upon his discharge, with the exception of the belt buckle.	 
The police do not have it and the hospital doesn't know what happened to it.	 
Also, I was looking at both citations, I didn't get to the hospital until 2:30 am, and the officer has the time of incident as being at 2:34 am.	 
Does anyone besides me see a problem with any of this?	 
What kind of recourse does my roommate have in all of this?	 
Thanks from Oklahoma John A. Weeks III Tue, 01 Feb 2005 18:16:16 -0500 Re: Question regarding simple assault &amp; battery You need an attorney right away.	 ,Oklahoma PLACE country="US" form="NAM" gazref="IGDB:1103857" id="Pl-1" latLong="35.500°N 97.500°W" state="US-OK" type="CIVIL"
You are not going to be able to poke holes in this case with Internet advice.	 
In addition, I's suggest raising the stakes.	 
The hospital obviously knew that your friend was having head problems, and they improperly treated him by not sending him to a psych ward, which allowed the situation to get worse until the point where he assaulted someone.	 
Sue them for malpractice, and make the number big enough to get some serious attention. -john- -- ============================== ============================== ========== John A. Weeks III 952-432-2708 j..	 
.@johnweeks.com j...	 
@johnweeks.com j...@johnweeks.	 
com Newave Communications ============================== ============================== ========== Mark A Tue, 01 Feb 2005 18:16:40 -0500 Re: Question regarding simple assault &amp; battery Get a criminal defense lawyer (I don't say that very often on this newsgroup).	 
If your roommate cannot afford one, contact your roommate's parents about paying for one, or ask about getting a court appointed lawyer.	 
Tell the lawyer that you will help with the case (do administrative stuff, etc) in any way that would help him her defend your roommate.	 
 punshed twice for the same crime	
Wed, 02 Mar 2005 18:11:02 -0500 punshed twice for the same crime I belive I am being punished twice for the same crime.	
Im 29 years old.	
From 18-22 I did some stupid stuff.	
I am not a felon, but I have about 15 non-violent misdemeanors.	
10 of them are driving without a license.	
A two possession of marijuana, two disorderly conduct and a public indecency.	
Since 22 I went to college and exceled at my studies.	
I partipated in my education, and I am trying hard to be an asset to society instead of a liability.	
I cant find a job now.	
Twice I have been offered a job where I would have paid more a year in taxes than my father has ever earned in a year.	
Both offers have been withdrawn after the background check.	
Ive been able to get work as an independent contractor ( software development ), but I've had had to do minimum wage labor for periods of time.	
I was punished for these crimes.	
I have nothing outstanding with the courts.	
I have performed all restitutions and civic sanctions.	
The judge never sentenced me to exclusion from economic prosperity.	
But the court has punished me a second time by publicly tagging labels on me for the rest of my life.	
I went to the judge and told him about the situation.	
He said I have to explain to the potential employer that I have changed and hope they give me a chance.	
Thats kind of hard when you never get to talk to the people who decide whether to hire you or not.	
I'm not trying to excuse what I've done.	
My actions were adolecent and ignorant.	
But I've paid my debt, and would like to get on with my life.	
Am I being punished twice? wt	
  North Korea  has Nuclear weapons.	North Korea PLACE country="KP" form="NAM" gazref="IGDB:19818415" id="Pl-1" latLong="40.000°N 127.000°E" type="COUNTRY"
Wed, 09 Feb 2005 23:32:07 -0800 North Korea has Nuclear weapons.	North Korea PLACE country="KP" form="NAM" gazref="IGDB:19818415" id="Pl-12" latLong="40.000°N 127.000°E" type="COUNTRY"
The foreign minister of North Korea has state that North Korea has nuclear weapons and has officially with drawn from the 6 nation talks on Nuclear proliferation in east Asia .	North Korea PLACE country="KP" form="NAM" gazref="IGDB:19818415" id="Pl-12" latLong="40.000°N 127.000°E" type="COUNTRY"
The Foreign minister also indicated that North Korea will continue to develop long range missiles capable of obliterating any target within the borders of the United States .	United States PLACE country="US" form="NAM" gazref="IGDB:840" id="Pl-20" type="COUNTRY",North Korea PLACE country="KP" form="NAM" gazref="IGDB:19818415" id="Pl-12" latLong="40.000°N 127.000°E" type="COUNTRY"
According to East Asia Intelligence sources, North Korea has already prepositioned nuclear tipped missiles on Freighters and Fishing trawlers that are sailing under foreign flags of convenience, that are stationed off the west coast and East coast of the United States .	United States PLACE country="US" form="NAM" gazref="IGDB:840" id="Pl-20" type="COUNTRY",North Korea PLACE country="KP" form="NAM" gazref="IGDB:19818415" id="Pl-12" latLong="40.000°N 127.000°E" type="COUNTRY",coast PLACE country="US" form="NOM" gazref="IGDB:208918467" id="Pl-23" mod="E" type="RGN"
Missiles launched from these vessels are said to be able to hit 90% percent of the major cities with in 2 and one half minutes from time of launch.	
I don't know about the rest of you but I think that in the next few weeks I will be moving supplies and equipment to my site in eastern Oregon .	Oregon PLACE country="US" form="NAM" gazref="IGDB:1156107" id="Pl-43" latLong="44.000°N 120.500°W" state="OR" type="CIVIL"
Of course you can do what you want but I don't trust the pot bellied idiot Kim Junk Ill any farther than I could throw him.	
-- The Independent of Clackamas County "What experience and history teach is this -- That people and governments never have learned anything from history, or acted on principles deduced from it" George Wilhelm Friedrich Hegel 1770-1831 The Independent of Clackamas County Thu, 10 Feb 2005 06:49:47 -0800 Re: North Korea has Nuclear weapons.	North Korea PLACE country="KP" form="NAM" gazref="IGDB:19818415" id="Pl-12" latLong="40.000°N 127.000°E" type="COUNTRY",Clackamas County PLACE country="US" county="Clakamas County" form="NAM" gazref="IGDB:30042080" id="Pl-15" state="OR"
Well here is the problem that I face and many should be worried about.	
If North Korea has had nuclear weapons for a few years then they developed them during the Clinton Administration.	North Korea PLACE country="KP" form="NAM" gazref="IGDB:19818415" id="Pl-12" latLong="40.000°N 127.000°E" type="COUNTRY"
The Clinton Administration also allowed Loral to sell Missile technology to China , who have been helping Pakistan to build their missiles.	Pakistan PLACE country="PK" form="NAM" gazref="IGDB:17229029" id="Pl-27" latLong="30.000°N 70.000°E" type="COUNTRY",China PLACE country="CN" form="NAM" gazref="IGDB:18099327" id="Pl-40" latLong="35.000°N 105.000°E" type="COUNTRY"
That technology has undoubtably made it back to North Korea ( Pakistan , Iran and North Korea are all working on the same set of missile blue prints).	Iran PLACE country="IR" form="NAM" gazref="IGDB:16932748" id="Pl-37" latLong="32.000°N 53.000°E" type="COUNTRY",Pakistan PLACE country="PK" form="NAM" gazref="IGDB:17229029" id="Pl-27" latLong="30.000°N 70.000°E" type="COUNTRY",North Korea PLACE country="KP" form="NAM" gazref="IGDB:19818415" id="Pl-12" latLong="40.000°N 127.000°E" type="COUNTRY"
So now we have North Korea with nuclear weapons and workable missiles.	North Korea PLACE country="KP" form="NAM" gazref="IGDB:19818415" id="Pl-12" latLong="40.000°N 127.000°E" type="COUNTRY"
Also since we missed the boat on North Korea and Nuclear weapons how can we be sure that Iran doesn't have nuclear weapons?	Iran PLACE country="IR" form="NAM" gazref="IGDB:16932748" id="Pl-37" latLong="32.000°N 53.000°E" type="COUNTRY",North Korea PLACE country="KP" form="NAM" gazref="IGDB:19818415" id="Pl-12" latLong="40.000°N 127.000°E" type="COUNTRY"
The simple and wisest action is to assume that they do have a small number and are working feverishly to build a bigger arsenal.	
Now the nut of the question should be, What if Iran gives, sells, provides nuclear weapons to Islamic extremists to smuggle into the United States and at 10 AM on a Wednesday pop 2 or 3 in New York City , destroying Wall street , the large banks, the large Insurance companies, the large sock brokerage houses and many other world wide financial institutions.	United States PLACE country="US" form="NAM" gazref="IGDB:840" id="Pl-20" type="COUNTRY",Iran PLACE country="IR" form="NAM" gazref="IGDB:16932748" id="Pl-37" latLong="32.000°N 53.000°E" type="COUNTRY",New York City PLACE country="US" form="NAM" gazref="IGDB:976772" id="Pl-30" latLong="40.714°N 74.006°W" state="NY" type="PPL",New York PLACE country="US" form="NAM" gazref="IGDB:976772" id="Pl-36" latLong="40.714°N 74.006°W" state="NY" type="PPL",Wall street PLACE country="US" form="NAM" gazref="IGDB:208991647" id="Pl-31" state="NY" type="ROAD"
